Name,sl3
12n_143,q**6 + q**2 - 1/q**6 + q**(-8) - 1/q**10 + q**(-14) + q**(-16) + 2/q**18 - 1/q**24 - 1/q**26
12n_144,q**28 - q**24 + 2*q**22 - 2*q**20 + q**16 - 3*q**14 + q**12 - 2*q**10 + 2*q**8 + 2*q**6 - q**4 + 3*q**2 - 1 + q**(-4)
12n_145,q**26 + q**24 - q**22 - q**18 - q**16 + q**14 + q**10 - q**8 - q**6 + 2 + 2/q**2
12n_146,-q**32 - q**30 + q**28 - q**26 + 2*q**22 - q**20 + q**18 + q**12 - q**10 + 2*q**8 - q**4 + 2*q**2
12n_147,-q**12 + q**10 - q**8 - q**6 + 2*q**4 - 2*q**2 + 2 + q**(-2) + q**(-4) + 4/q**6 - 1/q**8 + 2/q**10 - 2/q**12 - 2/q**14 + q**(-16) - 1/q**18
12n_148,-q**40 - q**34 + q**32 - q**30 + q**22 - q**20 + q**18 + q**16 + q**14 + q**12 + q**10
12n_149,-q**38 - q**36 + q**30 - q**22 + q**20 + q**16 + q**14 + q**10 + q**6
12n_150,-q**2 + 1 + q**(-4) + 2/q**6 + q**(-8) + 3/q**10 - 2/q**12 + q**(-14) - 2/q**16 - 2/q**18 - 1/q**22 + 2/q**24 + q**(-28) - 1/q**32
12n_151,2*q**4 - 1 + 3/q**2 - 4/q**4 + q**(-8) - 1/q**10 + 4/q**12 - 1/q**14 + 3/q**16 - 3/q**20 + 2/q**22 - 2/q**24 - 1/q**26 + q**(-28)
12n_152,-q**10 + q**8 + 2*q**6 - q**4 + 3*q**2 - 1/q**2 - 3/q**6 + q**(-8) - 1/q**10 + q**(-12) + 3/q**14 - 1/q**16 + q**(-18) - 1/q**22
12n_153,q**(-14) + 2/q**18 + 2/q**20 + 2/q**22 + q**(-24) + q**(-26) - 1/q**28 - 2/q**30 - 1/q**32 - 2/q**34 - 1/q**38 + q**(-40) - 1/q**44 + q**(-46)
12n_154,-q**18 - q**14 - q**12 + q**10 - q**8 + 2*q**6 + q**4 + 2*q**2 + 3 + q**(-4) - 1/q**6 - 1/q**8 - 1/q**12
12n_155,2/q**6 - 1/q**8 + 3/q**10 + 2/q**12 - 1/q**14 + 3/q**16 - 3/q**18 - 1/q**22 - 2/q**24 + 2/q**26 - 3/q**28 + q**(-30) + q**(-32) - 1/q**34 + q**(-36)
12n_156,q**6 + q**4 + 1 - 1/q**4 - 2/q**6 + q**(-10) + 3/q**14 + q**(-18) - 1/q**20 - 2/q**26 + q**(-28)
12n_157,-1 + 2/q**2 - 1/q**4 + q**(-6) + 4/q**8 - 1/q**10 + 2/q**12 - 1/q**14 - 1/q**16 - 3/q**20 + 2/q**22 + 2/q**28 - 1/q**30 - 1/q**32
12n_158,q**14 + q**12 - 3*q**10 - 3*q**4 + 4*q**2 + 3/q**2 + 2/q**4 - 1/q**6 + 3/q**8 - 4/q**10 + q**(-14) - 2/q**16 + q**(-18)
12n_159,-q**30 - q**26 - q**24 + q**22 - 2*q**20 + q**18 + q**16 + q**14 + 3*q**12 + 2*q**8 - q**4 + q**2 - 1
12n_160,-q**22 - q**20 - q**16 + 2*q**14 + q**12 + 2*q**8 - q**6 + q**4 + 2/q**2 - 1/q**4 + q**(-6) - 1/q**10
12n_161,2*q**4 - 1 + 3/q**2 - 3/q**4 + q**(-6) + q**(-8) - 1/q**10 + 3/q**12 - 2/q**14 + 2/q**16 - 1/q**18 - 3/q**20 + 2/q**22 - 1/q**24 + q**(-28)
12n_162,-q**10 + q**6 - q**4 + 3*q**2 + 1 + q**(-4) - 2/q**6 + q**(-8) - 1/q**10 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
12n_163,q**(-4) + q**(-8) + q**(-10) + q**(-14) - 1/q**16 + 2/q**18 - 1/q**20 + q**(-22) + q**(-24) - 1/q**26 - 2/q**30 - 1/q**34 + q**(-38)
12n_164,-2*q**10 + q**6 - 2*q**4 + 4*q**2 + 1 + q**(-2) + 2/q**4 - 2/q**6 + 2/q**8 - 2/q**10 + 2/q**14 - 2/q**16 + q**(-18) - 1/q**22
12n_165,q**4 - 1 + 2/q**2 - 2/q**4 + q**(-6) + 2/q**8 + 3/q**12 - 1/q**14 + q**(-16) - 1/q**18 - 3/q**20 + q**(-22) - 1/q**24 + q**(-28)
12n_166,q**(-14) + 2/q**18 + 2/q**22 + q**(-24) + q**(-26) + 2/q**28 - 1/q**30 + q**(-32) - 3/q**34 - 2/q**36 - 2/q**38 - 1/q**40 + q**(-42) + q**(-46)
12n_167,-2*q**18 - 2*q**14 - q**12 + 2*q**10 + 5*q**6 + q**4 + 2*q**2 + 1 - 2/q**2 + q**(-4) - 1/q**6 - 1/q**12
12n_168,q**(-6) + q**(-10) + q**(-12) + q**(-14) + 3/q**16 + q**(-18) - 1/q**22 - 3/q**24 - 1/q**26 - 2/q**28 + q**(-32) + q**(-36)
12n_169,q**(-10) - 1/q**12 + q**(-14) + q**(-18) + 2/q**20 + q**(-22) + 4/q**24 - 1/q**30 - 3/q**32 - 1/q**34 - 2/q**36 + q**(-44)
12n_170,-2*q**16 - 3*q**10 + 3*q**8 + q**6 + q**4 + 4*q**2 + 3/q**2 - 2/q**4 - 1/q**6 + q**(-8) - 3/q**10 + q**(-12) + q**(-14) - 1/q**16
12n_171,q**(-2) - 1/q**4 + 2/q**8 + q**(-10) + 2/q**12 + 2/q**14 - 2/q**20 - 1/q**22 - 1/q**24 - 2/q**26 + q**(-28) + q**(-34)
12n_172,q**(-4) + q**(-10) + 2/q**18 + 2/q**22 + q**(-24) - 1/q**28 - 2/q**30 - 2/q**34 + q**(-38)
12n_173,-q**12 + q**10 + q**8 - q**6 + 4*q**4 - 2*q**2 + 2 - 4/q**4 + 3/q**6 - 5/q**8 + 4/q**10 + 3/q**16 - 2/q**18 + q**(-20) - 1/q**22
12n_174,q**16 + 3*q**12 - 4*q**10 + q**8 - 6*q**4 + 6*q**2 - 4 + 5/q**2 + q**(-4) - 1/q**6 + 5/q**8 - 5/q**10 + 2/q**12 - 2/q**16 + q**(-18)
12n_175,-q**2 + 1 + q**(-2) + q**(-4) + q**(-6) + 3/q**8 + q**(-10) - 2/q**12 + q**(-14) - 4/q**16 - 2/q**20 + q**(-22) + 2/q**24 - 1/q**26 + 3/q**28 - 1/q**30 - 1/q**32
12n_176,3/q**2 + q**(-6) + 3/q**8 - 2/q**10 - 2/q**14 - 2/q**16 - 2/q**20 + 3/q**22 + q**(-24) + 2/q**28 - 1/q**30 - 1/q**32
12n_177,q**(-10) - 1/q**12 + 3/q**14 + q**(-18) + 2/q**20 - 2/q**22 + 3/q**24 - 2/q**26 + q**(-28) + q**(-30) - 2/q**32 + q**(-34) - 3/q**36 - 1/q**38 + q**(-44)
12n_178,-2*q**16 + q**12 - 3*q**10 + 4*q**8 + q**6 + 3*q**2 - 3 + 3/q**2 - 2/q**4 + q**(-6) + 3/q**8 - 3/q**10 + q**(-12) - 1/q**16
12n_179,1 + q**(-4) + q**(-6) + q**(-10) - 2/q**12 + 2/q**14 + q**(-18) + q**(-20) - 2/q**22 - 2/q**26 + q**(-34)
12n_180,q**18 - 2*q**16 + q**14 + q**12 - 3*q**10 + 3*q**8 - 2*q**6 + q**4 + 2*q**2 - 1 + 4/q**2 - 3/q**4 + q**(-6) + q**(-8) - 2/q**10 + q**(-12)
12n_181,-q**12 + q**10 - q**8 - q**6 + 3*q**4 - q**2 + 3 + q**(-2) - 1/q**4 + 2/q**6 - 3/q**8 + 2/q**10 - 1/q**12 - 1/q**14 + 2/q**16 - 1/q**18
12n_182,-q**12 - q**6 + 2*q**4 + 3 + q**(-2) - 1/q**4 + 2/q**6 - 3/q**8 + 2/q**10 - 1/q**12 + q**(-16) - 1/q**18 + q**(-20) - 1/q**22
12n_183,2/q**6 - 2/q**8 + 3/q**10 + q**(-12) - 3/q**14 + 4/q**16 - 2/q**18 + 2/q**20 + q**(-22) - 1/q**24 + 3/q**26 - 4/q**28 - 3/q**34 + q**(-36) + q**(-38)
12n_184,-q**22 - q**20 - q**18 + q**16 + q**14 + 3*q**10 - q**8 + q**6 - q**2 + 2 - 1/q**2 + 2/q**4 - 1/q**8 + q**(-10) - 1/q**12
12n_185,q**(-4) + 2/q**8 + q**(-10) + q**(-12) + 2/q**14 - 2/q**16 + q**(-18) - 3/q**20 - 1/q**26 + q**(-28) - 1/q**30 + q**(-32)
12n_186,-q**28 - q**26 + q**24 - 3*q**22 + q**20 - q**18 + 4*q**14 - q**12 + 5*q**10 - q**8 + q**6 + q**4 - 2*q**2 + 1 - 1/q**2
12n_187,q**(-14) + q**(-16) + q**(-18) + 3/q**20 + q**(-22) + q**(-24) + 2/q**26 - 3/q**28 - 3/q**32 - 1/q**34 - 2/q**38 + 2/q**40 - 1/q**42 + q**(-46)
12n_188,-q**2 + 1 - 1/q**2 + q**(-4) + q**(-6) + 4/q**10 - 1/q**12 + 3/q**14 - 1/q**16 - 1/q**18 - 2/q**22 + q**(-24) - 1/q**26
12n_189,q**8 - q**6 + 2*q**4 - q**2 + 2/q**2 - 3/q**4 + 3/q**6 - 2/q**8 + 2/q**10 + q**(-12) - 1/q**14 + 2/q**16 - 2/q**18
12n_190,-q**32 - 3*q**28 - q**22 + 3*q**20 - q**18 + 4*q**16 + q**14 + q**12 + 2*q**10 - 2*q**8 + q**6 - q**4
12n_191,2/q**10 + 4/q**14 + q**(-18) + q**(-20) - 3/q**22 + 2/q**24 - 4/q**26 - 1/q**30 - 1/q**32 + 2/q**34 - 1/q**36 + q**(-38)
12n_192,-q**24 + q**22 - 2*q**20 - q**18 - 2*q**14 + 2*q**12 + 3*q**8 + 2*q**6 + q**4 + 3*q**2 - 1/q**4 - 1/q**6 - 1/q**8
12n_193,-q**30 - 2*q**26 - 2*q**24 + q**22 - q**20 + 3*q**18 + 2*q**16 + q**14 + 2*q**12 - q**10 + 2*q**8 - q**4 + q**2 - 1
12n_194,2/q**6 - 1/q**8 + 2/q**10 + q**(-12) - 1/q**14 + 4/q**16 - 1/q**18 + q**(-20) - 1/q**22 - 3/q**24 + q**(-26) - 3/q**28 + q**(-30) + q**(-32) - 1/q**34 + q**(-36)
12n_195,-q**22 - q**18 - q**16 - q**12 + 2*q**10 + q**8 + 3*q**6 + 2*q**4 + 1 - 1/q**2 - 1/q**12
12n_196,q**6 + q**2 + 1 + q**(-4) - 1/q**6 - 1/q**10 - 2/q**12 + q**(-14) + 2/q**18 + q**(-20) - 1/q**26
12n_197,-q**6 + 2*q**4 - q**2 - 1 + 4/q**2 - 3/q**4 + 3/q**6 - 1/q**10 + 2/q**12 - 3/q**14 + 4/q**16 - 1/q**20 + 2/q**22 - 2/q**24 - 1/q**26
12n_198,q**16 + q**14 - 2*q**8 - q**6 - q**4 + 2 + q**(-2) + 2/q**4 + q**(-6) - 1/q**12
12n_199,-q**30 - q**28 - 2*q**26 - q**24 + q**20 + 3*q**18 + 2*q**16 + 2*q**14
12n_200,-q**28 - q**26 - q**24 - q**22 + 2*q**16 + 2*q**14 + 2*q**12 + 2*q**10 - q**4
12n_201,1 - 1/q**2 + 2/q**6 - 2/q**8 + 5/q**10 + q**(-14) + 2/q**16 - 4/q**18 + 2/q**20 - 4/q**22 + q**(-26) - 2/q**28 + 2/q**30
12n_202,-q**26 - 3*q**24 + 2*q**22 - 3*q**20 - q**18 + 5*q**16 - 2*q**14 + 6*q**12 + q**8 + 2*q**6 - 5*q**4 + 4*q**2 - 2 - 1/q**2 + 2/q**4 - 1/q**6
12n_203,q**(-10) - 1/q**12 + q**(-14) + 2/q**18 + q**(-20) + 2/q**22 + 4/q**24 - 1/q**26 + q**(-28) - 3/q**30 - 2/q**32 - 2/q**34 - 2/q**36 + q**(-38) - 1/q**40 + q**(-42) + q**(-44)
12n_204,1 - 2/q**2 + q**(-4) + q**(-6) - 3/q**8 + 4/q**10 - 1/q**12 + 3/q**14 + 3/q**16 + 3/q**20 - 4/q**22 - 1/q**24 - 1/q**26 - 3/q**28 + q**(-30) + q**(-32)
12n_205,q**6 + 1 - 2/q**2 + q**(-4) - 1/q**6 + q**(-8) + 3/q**10 - 1/q**12 + 4/q**14 - 2/q**16 - 1/q**20 - 2/q**22 + q**(-24) - 1/q**26 + q**(-28)
12n_206,-q**22 - 2*q**18 + 3*q**16 + 4*q**10 - 4*q**8 + 3*q**6 - 3*q**4 + 2 - 2/q**2 + 4/q**4 - 1/q**6 + q**(-10) - 1/q**12
12n_207,q**(-4) + q**(-6) + 2/q**10 + q**(-12) - 2/q**14 + q**(-16) - 1/q**20 + 2/q**22 - 1/q**24 + 2/q**26 - 2/q**28 - 1/q**30 + q**(-32) - 3/q**34 + q**(-36) + q**(-38)
12n_208,-q**30 + q**28 - q**26 - 2*q**24 + 2*q**22 - 4*q**20 + q**18 + q**16 + 5*q**12 - q**10 + 4*q**8 - 2*q**4 + 2*q**2 - 2
12n_209,3/q**6 - 2/q**8 + 4/q**10 + 2/q**12 - 3/q**14 + 4/q**16 - 5/q**18 + q**(-20) - 1/q**22 - 2/q**24 + 4/q**26 - 4/q**28 + 2/q**30 + q**(-32) - 2/q**34 + q**(-36)
12n_210,-q**22 - q**16 + q**14 - q**12 + q**10 + 2*q**4 + 3 + q**(-2) - 1/q**8 - 1/q**12
12n_211,-q**12 + q**10 + q**6 + 3*q**4 + 2 - 1/q**2 - 2/q**4 - 1/q**6 - 3/q**8 + q**(-10) + q**(-14) + 2/q**16
12n_212,-q**30 + q**28 - q**26 - 2*q**24 + 2*q**22 - 4*q**20 + q**18 + q**16 + 5*q**12 - q**10 + 4*q**8 - 2*q**4 + 2*q**2 - 2
12n_213,3/q**6 - 2/q**8 + 4/q**10 + 2/q**12 - 3/q**14 + 4/q**16 - 5/q**18 + q**(-20) - 1/q**22 - 2/q**24 + 4/q**26 - 4/q**28 + 2/q**30 + q**(-32) - 2/q**34 + q**(-36)
12n_214,-q**22 - q**16 + q**14 - q**12 + q**10 + 2*q**4 + 3 + q**(-2) - 1/q**8 - 1/q**12
12n_215,1 + q**(-4) + 2/q**6 - 1/q**8 + 2/q**10 - 2/q**12 + q**(-16) - 1/q**18 + 2/q**20 - 2/q**22 - 1/q**28 + q**(-30)
12n_216,-q**26 - 2*q**24 + q**22 - q**20 + 3*q**16 - 2*q**14 + 2*q**12 + q**8 + 3*q**6 - 2*q**4 + 3*q**2 - 1 - 1/q**2 + q**(-4) - 1/q**6
12n_217,q**(-10) + q**(-14) + q**(-16) + 2/q**18 + q**(-22) + q**(-24) - 1/q**26 + q**(-28) - 1/q**30 - 2/q**34 - 2/q**36 - 1/q**40 + q**(-42) + q**(-44)
12n_218,-q**22 - q**20 + 2*q**14 + q**12 + q**10 + q**8 - q**6 - q**2 + q**(-2) + q**(-6)
12n_219,-q**12 - q**6 + 4*q**4 + 3 + q**(-2) - 4/q**4 + q**(-6) - 5/q**8 + 3/q**10 + q**(-12) + q**(-14) + 3/q**16 - 2/q**18 - 1/q**22
12n_220,q**(-4) + q**(-6) + q**(-8) + 2/q**10 + q**(-12) - 2/q**14 - 1/q**16 - 1/q**18 - 2/q**20 + 3/q**22 + q**(-24) + 3/q**26 - 1/q**28 - 2/q**30 - 3/q**34 + q**(-36) + q**(-38)
12n_221,-q**12 - q**8 + q**6 + q**4 + 2*q**2 + 3 - 1/q**2 - 3/q**6 - 1/q**8 + q**(-10) + q**(-12) + 3/q**14 - 1/q**20 - 1/q**22
12n_222,3/q**6 - 2/q**8 + 4/q**10 + q**(-12) - 4/q**14 + 3/q**16 - 5/q**18 + 2/q**20 + q**(-22) + q**(-24) + 5/q**26 - 4/q**28 - 1/q**32 - 3/q**34 + q**(-36) + q**(-38)
12n_223,2*q**4 + q**2 - 1 + 3/q**2 - 5/q**4 - 1/q**6 + q**(-8) - 1/q**10 + 6/q**12 - 1/q**14 + 3/q**16 - 1/q**18 - 4/q**20 + 2/q**22 - 2/q**24 + q**(-28)
12n_224,-q**22 - q**20 + q**18 - q**16 + 4*q**14 + 2*q**12 - q**10 + q**8 - 5*q**6 - q**2 + 1 + 4/q**2 - 1/q**4 + 2/q**6 - 1/q**10
12n_225,q**6 + q**4 + 2*q**2 + q**(-2) - 3/q**4 - 3/q**6 + q**(-8) - 1/q**10 + 4/q**12 + q**(-14) + q**(-16) - 3/q**20 + q**(-22) - 1/q**24 + q**(-28)
12n_226,q**6 + 1 - 2/q**2 + q**(-4) - 1/q**6 + q**(-8) + 3/q**10 - 1/q**12 + 4/q**14 - 2/q**16 - 1/q**20 - 2/q**22 + q**(-24) - 1/q**26 + q**(-28)
12n_227,-q**22 - 2*q**18 + 3*q**16 + 4*q**10 - 4*q**8 + 3*q**6 - 3*q**4 + 2 - 2/q**2 + 4/q**4 - 1/q**6 + q**(-10) - 1/q**12
12n_228,q**(-4) + q**(-6) + 2/q**10 + q**(-12) - 2/q**14 + q**(-16) - 1/q**20 + 2/q**22 - 1/q**24 + 2/q**26 - 2/q**28 - 1/q**30 + q**(-32) - 3/q**34 + q**(-36) + q**(-38)
12n_229,q**(-4) + 2/q**8 + q**(-10) - 3/q**16 + q**(-18) - 2/q**20 + 3/q**22 + 3/q**24 + q**(-26) + q**(-28) - 3/q**30 - 1/q**32 - 2/q**34 + q**(-38)
12n_230,q**10 + q**8 + q**4 - q**2 - 1/q**2 - 1/q**4 + 2/q**6 - 1/q**8 + 3/q**10 - 2/q**18 - 1/q**22 + q**(-24) + q**(-26)
12n_231,q**28 - q**24 + q**22 - 3*q**20 + 3*q**12 - q**10 + 3*q**8 - q**6 - q**4 + q**2 - 1 + q**(-2) + q**(-6)
12n_232,q**28 - q**24 + q**22 - 3*q**20 + 3*q**12 - q**10 + 3*q**8 - q**6 - q**4 + q**2 - 1 + q**(-2) + q**(-6)
12n_233,-q**32 - q**30 - 2*q**28 - q**26 + 2*q**20 + q**18 + 3*q**16 + 2*q**14 + q**12 + q**10 - q**8 - q**4
12n_234,2/q**10 + q**(-12) + 3/q**14 + q**(-16) + q**(-18) - 2/q**22 - 3/q**26 - 1/q**28 - 1/q**30 + q**(-34) + q**(-38)
12n_235,-q**20 - q**18 - q**16 - q**14 + q**10 + 2*q**8 + 2*q**6 + 2*q**4 + 2*q**2 + 1 - 1/q**4 - 1/q**6 - 1/q**8
12n_236,-q**30 - q**28 - 2*q**26 - 2*q**24 + q**22 + 3*q**18 + 3*q**16 + q**14 + 2*q**12 - q**10 + q**8 - q**4 + q**2 - 1
12n_237,2/q**6 - 1/q**8 + 2/q**10 + q**(-12) + 4/q**16 - 1/q**18 + q**(-20) - 2/q**22 - 3/q**24 - 3/q**28 + q**(-30) + q**(-32) + q**(-36)
12n_238,-q**18 - q**16 - q**14 - q**12 + q**10 + q**8 + 3*q**6 + 2*q**4 + q**2 + 1 - 1/q**2 - 1/q**12
12n_239,-q**30 - q**26 - q**24 - 2*q**20 + q**18 + q**16 + 2*q**14 + 3*q**12 + q**10 + 2*q**8 - q**4 - 1
12n_240,2/q**6 + 3/q**10 + 2/q**12 - 1/q**14 + 2/q**16 - 3/q**18 - 1/q**20 - 1/q**22 - 2/q**24 + 2/q**26 - 2/q**28 + q**(-30) + q**(-32) - 1/q**34 + q**(-36)
12n_241,-q**18 + q**16 - q**14 - q**12 + q**10 - 2*q**8 + 2*q**6 + 2*q**2 + 3 + 2/q**4 - 1/q**6 - 1/q**8 - 1/q**12
12n_242,q**(-18) + q**(-20) + 2/q**22 + 2/q**24 + 2/q**26 + q**(-28) - 1/q**32 - 1/q**34 - 2/q**36 - 1/q**38 - 1/q**40 - 1/q**42 + q**(-48)
12n_243,q**(-14) + q**(-18) + q**(-20) + q**(-22) + q**(-24) + 2/q**26 + q**(-28) + q**(-30) - 2/q**34 - 2/q**36 - 3/q**38 + q**(-46)
12n_244,q**(-14) + 2/q**18 + q**(-20) + 2/q**22 + q**(-24) + q**(-26) - 2/q**30 - 2/q**34 - 1/q**38 - 1/q**44 + q**(-46)
12n_245,q**(-10) - 1/q**12 + q**(-14) + q**(-18) + q**(-20) + q**(-22) + 4/q**24 + q**(-28) - 1/q**30 - 2/q**32 - 1/q**34 - 2/q**36 - 1/q**40 + q**(-44)
12n_246,-q**16 - 3*q**10 + 2*q**8 + q**6 + 4*q**2 + 3/q**2 - 1/q**4 - 1/q**6 + q**(-8) - 3/q**10 + q**(-12) + q**(-14) - 1/q**16
12n_247,q**(-2) - 1/q**4 + 3/q**8 + q**(-10) + 2/q**12 + 2/q**14 - 1/q**16 - 3/q**20 - 1/q**22 - 1/q**24 - 2/q**26 + 2/q**28 + q**(-34)
12n_248,-q**28 - q**26 - q**24 - q**22 + q**20 + q**18 + q**16 + q**14 + q**10 + q**8 + q**6 + q**4 - 1/q**4
12n_249,2/q**2 + q**(-6) + 2/q**8 - 1/q**10 + q**(-18) - 1/q**20 - 1/q**24 - 2/q**26 + q**(-28) + q**(-34)
12n_250,-q**16 - q**10 + 2*q**8 + q**6 + q**2 - 1 + q**(-2) + q**(-6) + 2/q**8 - 1/q**10 - 1/q**16
12n_251,q**(-10) + q**(-14) + q**(-16) + q**(-18) + q**(-24) + q**(-28) + q**(-30) - 1/q**34 - 2/q**36 - 1/q**38 - 1/q**40 + q**(-44)
12n_252,-q**22 - q**20 + q**18 - 2*q**16 + 3*q**14 + q**12 - q**10 + 3*q**8 - 3*q**6 + 2*q**4 - q**2 + 3/q**2 - 2/q**4 + 2/q**6 - 1/q**10
12n_253,-2*q**24 - 3*q**20 - q**18 + 2*q**16 + 5*q**12 + q**10 + 3*q**8 + q**6 - 2*q**4 + q**2 - 2
12n_254,3/q**6 + 4/q**10 + q**(-12) - 1/q**14 + q**(-16) - 5/q**18 - 3/q**22 + 2/q**26 - 1/q**28 + 2/q**30
12n_255,2*q**4 - 2 + 4/q**2 - 4/q**4 + q**(-6) + 2/q**8 - 2/q**10 + 5/q**12 - 3/q**14 + 3/q**16 - 1/q**18 - 4/q**20 + 3/q**22 - 2/q**24 + q**(-28)
12n_256,-q**12 - q**8 + q**6 + 2*q**2 + 3 - 1/q**2 + 2/q**4 - 2/q**6 - 1/q**12 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
12n_257,q**18 - q**16 + q**14 - q**12 - 2*q**10 - 2*q**6 + 2*q**4 + q**2 + 3 + 3/q**2 + q**(-6) - 1/q**8 - 1/q**10 - 1/q**12
12n_258,q**16 + q**10 - q**8 - 2*q**4 - q**2 + 3/q**4 + 2/q**6 + 2/q**8 + q**(-10) - 1/q**12 - 1/q**14 - 1/q**16
12n_259,q**(-10) - 2/q**12 + 3/q**14 - 1/q**16 + 2/q**18 + 4/q**20 - 1/q**22 + 5/q**24 - 3/q**26 - 2/q**30 - 4/q**32 + q**(-34) - 2/q**36 + q**(-38) + q**(-40)
12n_260,-q**28 - q**26 - q**24 - 2*q**22 + 2*q**16 + 3*q**14 + 2*q**12 + 3*q**10 - q**4 - q**2
12n_261,q**6 + q**4 + q**2 + 2 - 2/q**2 - 1/q**4 - 3/q**6 - 1/q**8 + 3/q**10 + 5/q**14 - 1/q**16 - 1/q**20 - 2/q**22 + q**(-24) - 1/q**26 + q**(-28)
12n_262,-q**22 - q**20 + q**18 - 2*q**16 + 3*q**14 + q**12 - q**10 + 3*q**8 - 3*q**6 + 2*q**4 - q**2 + 3/q**2 - 2/q**4 + 2/q**6 - 1/q**10
12n_263,2*q**4 - 2 + 4/q**2 - 4/q**4 + q**(-6) + 2/q**8 - 2/q**10 + 5/q**12 - 3/q**14 + 3/q**16 - 1/q**18 - 4/q**20 + 3/q**22 - 2/q**24 + q**(-28)
12n_264,-q**12 - q**8 + q**6 + 2*q**2 + 3 - 1/q**2 + 2/q**4 - 2/q**6 - 1/q**12 + 2/q**14 - 1/q**16 + q**(-18) - 1/q**22
12n_265,q**16 + q**14 - q**12 + q**10 - 3*q**8 - q**6 - q**2 + 4 + 3/q**4 + q**(-6) - 1/q**8 + q**(-10) - 2/q**12
12n_266,-q**10 + q**8 + 3*q**6 - 2*q**4 + 4*q**2 - 2/q**2 + q**(-4) - 5/q**6 + 2/q**8 - 2/q**10 + q**(-12) + 4/q**14 - 2/q**16 + 2/q**18 - 1/q**22
12n_267,q**6 + q**4 + q**2 - 1 + 2/q**2 - 3/q**4 - 2/q**6 + 2/q**8 - 2/q**10 + 4/q**12 + 2/q**16 + q**(-18) - 3/q**20 + 2/q**22 - 2/q**24 - 1/q**26 + q**(-28)
12n_268,q**20 + q**18 - q**16 - q**12 - q**10 - q**6 + 2*q**4 + q**2 + 2 + 2/q**2 - 2/q**4 - 1/q**8 + q**(-16)
12n_269,-q**16 + q**14 + 2*q**12 - 3*q**10 + 4*q**8 + q**6 - 3*q**4 + 2*q**2 - 5 + 2/q**2 - 1/q**4 + q**(-6) + 5/q**8 - 3/q**10 + 2/q**12 + q**(-14) - 2/q**16
12n_270,-q**32 - q**30 + q**28 - 2*q**26 - q**24 + 3*q**22 + 3*q**18 + q**16 - q**14 - 3*q**10 + 2*q**8 - q**4 + 3*q**2
12n_271,-q**22 + q**18 - q**16 + 2*q**14 + 2*q**8 - q**6 + q**4 - 2*q**2 - 1 + q**(-2) - 1/q**4 + 2/q**6 + q**(-8)
12n_272,q**28 - q**26 - 2*q**24 + 2*q**22 - 2*q**20 + q**18 + 2*q**16 - 2*q**14 + 2*q**12 - 2*q**10 + 2*q**8 + q**6 - 2*q**4 + 3*q**2 - 1 + q**(-4)
12n_273,q**6 - 1 + 2/q**8 + q**(-12) + q**(-14) + q**(-16) + q**(-18) - 1/q**20 - 1/q**24 - 1/q**26
12n_274,q**10 - q**8 - q**6 + 2*q**4 - q**2 + 1 + q**(-2) - 2/q**4 + q**(-6) - 1/q**8 + 3/q**10 + 2/q**12 + 2/q**16 - 2/q**18 - 2/q**20
12n_275,-q**22 + q**20 + q**18 - q**16 + q**14 - q**12 + q**8 + q**4 - q**2 + q**(-2) - 1/q**4 + q**(-6) + q**(-8)
12n_276,-q**40 + q**38 + q**36 - q**34 + q**32 - 2*q**30 - q**28 - q**26 - q**24 + q**22 - q**20 + 2*q**18 + 2*q**16 + q**14 + q**12 + q**10
12n_277,-q**12 + q**10 + 2*q**4 - 2*q**2 + 1 + 3/q**6 - 1/q**8 + 2/q**10 - 1/q**12 - 1/q**14 + q**(-16) - 1/q**18
12n_278,-q**16 + q**14 + q**12 - 2*q**10 + 2*q**8 - q**4 + 2*q**2 - 1 + 2/q**2 - 1/q**4 + 2/q**8 - 2/q**10 + q**(-12) + q**(-14) - 1/q**16
12n_279,q**10 + q**8 + q**6 - q**4 - 2/q**2 + q**(-4) + q**(-8) + q**(-10) - 1/q**12 + q**(-14) - 1/q**16 + q**(-18) + q**(-20) - 1/q**22
12n_280,2*q**4 + q**2 + 2/q**2 - 2/q**4 + q**(-6) - 1/q**8 - 1/q**10 + q**(-12) - 2/q**14 + 2/q**16 - 1/q**18 - 1/q**20 + q**(-22) + q**(-26)
12n_281,q**14 + q**12 - 2*q**10 + q**8 + q**6 - 2*q**4 + 3*q**2 - 1 + q**(-2) - 2/q**6 + 2/q**8 - 3/q**10 + q**(-12) + 2/q**14 - 1/q**16 + q**(-18)
12n_282,q**26 + q**24 - q**22 - q**18 - q**16 - q**12 + q**10 + q**6 + q**4 + 1 + q**(-2)
12n_283,-q**12 + q**10 + 2*q**8 + 2*q**4 - 2*q**2 + 1 - 1/q**2 - 2/q**4 + 3/q**6 - 3/q**8 + 3/q**10 - 1/q**12 + q**(-16) - 1/q**18 + 2/q**20 - 1/q**22
12n_284,-q**10 + q**8 + 2*q**6 - q**4 + 3*q**2 - 3/q**6 + q**(-8) - 2/q**10 + q**(-12) + 2/q**14 - 1/q**16 + q**(-18)
